"","종목코드","종목명","시장구분","업종명","종가","대비","등락률","시가총액"
"1579","149950","아바텍","KOSDAQ","IT부품",17250,-100,-0.58,269229375000
"1580","036010","아비코전자","KOSDAQ","일반전기전자",6840,40,0.59,90923668560
"1581","050860","아세아텍","KOSDAQ","기계·장비",3420,40,1.18,5.985e+10
"1582","246720","아스타","KOSDAQ","제약",5120,505,10.94,58841717760
"1583","067390","아스트","KOSDAQ","운송장비·부품",6200,-60,-0.96,159213842400
"1584","127710","아시아경제","KOSDAQ","디지털컨텐츠",2270,-35,-1.52,57904826180
"1585","154030","아시아종묘","KOSDAQ","농업, 임업 및 어업",5830,70,1.22,61914419270
"1586","227610","아우딘퓨쳐스","KOSDAQ","화학",2070,130,6.7,4.14e+10
"1587","143160","아이디스","KOSDAQ","통신장비",27450,200,0.73,294164905500
"1588","054800","아이디스홀딩스","KOSDAQ","기타서비스",12850,0,0,132968664600
"1589","332370","아이디피","KOSDAQ","정보기기",8230,50,0.61,54621382490
"1590","339950","아이비김영","KOSDAQ","기타서비스",1670,-10,-0.6,70952713850
"1591","099190","아이센스","KOSDAQ","의료·정밀기기",24600,-50,-0.2,337936054800
"1592","289010","아이스크림에듀","KOSDAQ","출판·매체복제",8110,130,1.63,104327340070
"1593","214430","아이쓰리시스템","KOSDAQ","일반전기전자",21100,100,0.48,149952636000
"1594","040910","아이씨디","KOSDAQ","반도체",16400,100,0.61,295944773200
"1595","068940","아이씨케이","KOSDAQ","정보기기",4115,65,1.6,142707056030
"1596","052860","아이앤씨","KOSDAQ","반도체",4110,-75,-1.79,72722561940
"1597","069920","아이에스이커머스","KOSDAQ","유통",4030,145,3.73,104080238860
"1598","038880","아이에이","KOSDAQ","반도체",1465,-20,-1.35,406915140375
"1599","123010","아이에이네트웍스","KOSDAQ","반도체",2395,225,10.37,118759526195
"1600","307180","아이엘사이언스","KOSDAQ","일반전기전자",3205,-40,-1.23,68016583715
"1601","101390","아이엠","KOSDAQ","IT부품",1140,-10,-0.87,48502946160
"1602","090740","아이엠이연이","KOSDAQ","IT부품",4230,-405,-8.74,80903326860
"1603","226350","아이엠텍","KOSDAQ","통신장비",214,0,0,9318361858
"1604","078860","아이오케이","KOSDAQ","오락·문화",1425,5,0.35,83427803475
"1605","114810","아이원스","KOSDAQ","IT부품",8650,450,5.49,220602455100
"1606","031310","아이즈비전","KOSDAQ","통신장비",4370,45,1.04,68926148380
"1607","185490","아이진","KOSDAQ","기타서비스",17800,1750,10.9,207710852200
"1608","059100","아이컴포넌트","KOSDAQ","IT부품",6100,140,2.35,43132246000
"1609","262840","아이퀘스트","KOSDAQ","소프트웨어",14500,-200,-1.36,1.4297e+11
"1610","175250","아이큐어","KOSDAQ","제약",44000,-1000,-2.22,332177516000
"1611","052460","아이크래프트","KOSDAQ","컴퓨터서비스",7460,80,1.08,108975202560
"1612","119830","아이텍","KOSDAQ","반도체",8320,20,0.24,121257277440
"1613","052770","아이톡시","KOSDAQ","디지털컨텐츠",3180,0,0,34542772260
"1614","124500","아이티센","KOSDAQ","컴퓨터서비스",5580,30,0.54,111082918140
"1615","084850","아이티엠반도체","KOSDAQ","반도체",45350,-450,-0.98,1048488099900
"1616","027360","아주IB투자","KOSDAQ","금융",5920,60,1.02,705509044000
"1617","032080","아즈텍WB","KOSDAQ","섬유·의류",2525,120,4.99,54264848225
"1618","013310","아진산업","KOSDAQ","운송장비·부품",3750,-50,-1.32,145524682500
"1619","059120","아진엑스텍","KOSDAQ","반도체",7250,-200,-2.68,70677321000
"1620","158430","아톤","KOSDAQ","소프트웨어",23650,-300,-1.25,102962096050
"1621","067160","아프리카TV","KOSDAQ","소프트웨어",79600,2800,3.65,914983453200
"1622","001540","안국약품","KOSDAQ","제약",12800,-50,-0.39,166942976000
"1623","053800","안랩","KOSDAQ","소프트웨어",62100,-1200,-1.9,621860395500
"1624","065660","안트로젠","KOSDAQ","유통",50000,-700,-1.38,454676700000
"1625","297570","알로이스","KOSDAQ","통신장비",4650,390,9.15,80581775100
"1626","260660","알리코제약","KOSDAQ","제약",11800,0,0,121544425000
"1627","131370","알서포트","KOSDAQ","디지털컨텐츠",8310,160,1.96,442649459730
"1628","140670","알에스오토메이션","KOSDAQ","IT부품",8610,-50,-0.58,78378035400
"1629","096610","알에프세미","KOSDAQ","반도체",5400,-20,-0.37,51271509600
"1630","061040","알에프텍","KOSDAQ","통신장비",8080,-120,-1.46,233511337440
"1631","148250","알엔투테크놀로지","KOSDAQ","정보기기",17400,50,0.29,126978814200
"1632","347860","알체라","KOSDAQ","소프트웨어",35750,-150,-0.42,477934385500
"1633","196170","알테오젠","KOSDAQ","기타서비스",99700,-2700,-2.64,2799865130000
"1634","123750","알톤스포츠","KOSDAQ","운송장비·부품",5180,60,1.17,66025818460
"1635","085810","알티캐스트","KOSDAQ","소프트웨어",1880,25,1.35,53422792520
"1636","117670","알파홀딩스","KOSDAQ","반도체",4530,-65,-1.41,98196891540
"1637","291650","압타머사이언스","KOSDAQ","기타서비스",24150,700,2.99,204456942900
"1638","293780","압타바이오","KOSDAQ","기타서비스",59600,-100,-0.17,661275886800
"1639","196300","애니젠","KOSDAQ","제약",14950,-150,-0.99,75066416750
"1640","310200","애니플러스","KOSDAQ","오락·문화",1560,0,0,44315604840
"1641","205500","액션스퀘어","KOSDAQ","디지털컨텐츠",2595,-170,-6.15,107258213775
"1642","052790","액토즈소프트","KOSDAQ","디지털컨텐츠",9070,-150,-1.63,102768886660
"1643","131400","액트","KOSDAQ","IT부품",4560,0,0,104383165200
"1644","290740","액트로","KOSDAQ","IT부품",9960,-20,-0.2,100247509560
"1645","238090","앤디포스","KOSDAQ","비금속",4285,-20,-0.46,236367995910
"1646","092600","앤씨앤","KOSDAQ","반도체",4850,-85,-1.72,101595375000
"1647","129890","앱코","KOSDAQ","정보기기",26850,300,1.13,260142454200
"1648","174900","앱클론","KOSDAQ","제약",31150,100,0.32,475911849350
"1649","255440","야스","KOSDAQ","IT부품",13250,0,0,173018500000
"1650","030960","양지사","KOSDAQ","출판·매체복제",12350,50,0.41,1.97353e+11
"1651","102120","어보브반도체","KOSDAQ","반도체",12950,150,1.17,226102506350
"1652","238120","얼라인드","KOSDAQ","의료·정밀기기",8420,390,4.86,60535152160
"1653","019990","에너토크","KOSDAQ","기계·장비",8630,140,1.65,84195039440
"1654","041440","에버다임","KOSDAQ","기계·장비",5830,140,2.46,104449953520
"1655","038680","에스넷","KOSDAQ","컴퓨터서비스",7390,140,1.93,118795838850
"1656","217480","에스디생명공학","KOSDAQ","화학",4755,-70,-1.45,106583638830
"1657","121890","에스디시스템","KOSDAQ","정보기기",739,0,0,7101198800
"1658","097780","에스맥","KOSDAQ","IT부품",1470,0,0,383884034940
"1659","042110","에스씨디","KOSDAQ","일반전기전자",1510,-5,-0.33,72977641640
"1660","298060","에스씨엠생명과학","KOSDAQ","제약",36400,250,0.69,433541690400
"1661","065420","에스아이리소스","KOSDAQ","광업",639,0,0,42391307925
"1662","103230","에스앤더블류","KOSDAQ","기계·장비",2505,0,0,1.8036e+10
"1663","900080","에스앤씨엔진그룹","KOSDAQ","금융",197,0,0,24380639821
"1664","101490","에스앤에스텍","KOSDAQ","반도체",34600,300,0.87,742220066200
"1665","095910","에스에너지","KOSDAQ","IT부품",5950,-50,-0.83,87715982900
"1666","275630","에스에스알","KOSDAQ","소프트웨어",6170,-100,-1.59,36588334460
"1667","031330","에스에이엠티","KOSDAQ","유통",2665,10,0.38,266486853555
"1668","060540","에스에이티","KOSDAQ","통신장비",2470,25,1.02,64549265820
"1669","056190","에스에프에이","KOSDAQ","기계·장비",40200,50,0.12,1443532152000
"1670","080000","에스엔유","KOSDAQ","기계·장비",3985,55,1.4,136776636950
"1671","041510","에스엠","KOSDAQ","오락·문화",29750,100,0.34,697711904750
"1672","007820","에스엠코어","KOSDAQ","기계·장비",7100,-30,-0.42,142241016600
"1673","109610","에스와이","KOSDAQ","금속",3895,-35,-0.89,182555074390
"1674","306040","에스제이그룹","KOSDAQ","섬유·의류",23850,50,0.21,235299997800
"1675","080440","에스제이케이","KOSDAQ","유통",498,0,0,6636328080
"1676","096630","에스코넥","KOSDAQ","IT부품",2150,10,0.47,140321306600
"1677","069510","에스텍","KOSDAQ","일반전기전자",10600,50,0.47,1.15646e+11
"1678","041910","에스텍파마","KOSDAQ","제약",10900,-100,-0.91,129691066700
"1679","234300","에스트래픽","KOSDAQ","소프트웨어",7280,1680,30,151614444800
"1680","039440","에스티아이","KOSDAQ","반도체",20750,1050,5.33,328472500000
"1681","098660","에스티오","KOSDAQ","섬유·의류",2670,-35,-1.29,33377605920
"1682","052020","에스티큐브","KOSDAQ","IT부품",10100,-50,-0.49,308816620300
"1683","237690","에스티팜","KOSDAQ","제약",86800,2600,3.09,1619340800000
"1684","050760","에스폴리텍","KOSDAQ","화학",5360,50,0.94,87553874080
"1685","288620","에스퓨얼셀","KOSDAQ","일반전기전자",33850,1400,4.31,232695596600
"1686","317830","에스피시스템스","KOSDAQ","기계·장비",7180,130,1.84,58486126000
"1687","058610","에스피지","KOSDAQ","IT부품",9000,-10,-0.11,191403828000
"1688","043340","에쎈테크","KOSDAQ","기계·장비",1230,10,0.82,8.856e+10
"1689","054630","에이디칩스","KOSDAQ","기타제조",1525,-40,-2.56,80839428025
"1690","200710","에이디테크놀로지","KOSDAQ","반도체",25250,450,1.81,335652820250
"1691","096690","에이루트","KOSDAQ","정보기기",6720,-70,-1.03,86371219200
"1692","298380","에이비엘바이오","KOSDAQ","제약",22400,250,1.13,1046178560000
"1693","195990","에이비프로바이오","KOSDAQ","기계·장비",884,47,5.62,222299112256
"1694","003800","에이스침대","KOSDAQ","기타제조",43900,950,2.21,4.86851e+11
"1695","088800","에이스테크","KOSDAQ","통신장비",21550,-100,-0.46,882643348400
"1696","241840","에이스토리","KOSDAQ","오락·문화",46850,4150,9.72,439187829000
"1697","138360","에이씨티","KOSDAQ","화학",4480,0,0,155061688320
"1698","039230","에이아이비트","KOSDAQ","반도체",181,0,0,19975625713
"1699","312610","에이에프더블류","KOSDAQ","일반전기전자",9250,170,1.87,187376214000
"1700","102210","에이치디","KOSDAQ","운송장비·부품",1100,0,0,81066045500
"1701","072990","에이치시티","KOSDAQ","기타서비스",13450,0,0,93176220000
"1702","176440","에이치엔티","KOSDAQ","IT부품",1920,0,0,164619542400
"1703","028300","에이치엘비","KOSDAQ","운송장비·부품",41700,-300,-0.71,2214385592400
"1704","067630","에이치엘비생명과학","KOSDAQ","기타서비스",13300,-250,-1.85,626303024900
"1705","047920","에이치엘비제약","KOSDAQ","기타서비스",17700,1000,5.99,395733431700
"1706","043220","에이치엘비파워","KOSDAQ","기계·장비",1065,10,0.95,97037876505
"1707","239610","에이치엘사이언스","KOSDAQ","음식료·담배",42300,-900,-2.08,217512860400
"1708","353070","에이치엠씨제4호스팩","KOSDAQ","금융",2095,10,0.48,9029450000
"1709","353060","에이치엠씨제5호스팩","KOSDAQ","금융",2040,-5,-0.24,10434600000
"1710","044780","에이치케이","KOSDAQ","기계·장비",1820,35,1.96,33680532340
"1711","071670","에이테크솔루션","KOSDAQ","기계·장비",15300,300,2,1.53e+11
"1712","045660","에이텍","KOSDAQ","정보기기",31800,1650,5.47,2.62668e+11
"1713","224110","에이텍티앤","KOSDAQ","정보기기",26050,2450,10.38,1.39107e+11
"1714","230980","에이트원","KOSDAQ","출판·매체복제",5870,180,3.16,96439063540
"1715","021080","에이티넘인베스트","KOSDAQ","금융",3170,20,0.63,1.5216e+11
"1716","089530","에이티세미콘","KOSDAQ","반도체",369,8,2.22,52625234628
"1717","200470","에이팩트","KOSDAQ","반도체",6650,80,1.22,116731972000
"1718","073070","에이팸","KOSDAQ","운송장비·부품",2035,0,0,58427546375
"1719","262260","에이프로","KOSDAQ","일반전기전자",37000,-50,-0.13,254583162000
"1720","109960","에이프로젠 H&G","KOSDAQ","유통",721,-5,-0.69,128839251457
"1721","089970","에이피티씨","KOSDAQ","기계·장비",23150,-300,-1.28,545520374250
"1722","230240","에치에프알","KOSDAQ","일반전기전자",24700,200,0.82,318185894000
"1723","064510","에코마이스터","KOSDAQ","기계·장비",1385,-20,-1.42,36967877080
"1724","230360","에코마케팅","KOSDAQ","기타서비스",26600,-400,-1.48,864975448400
"1725","038870","에코바이오","KOSDAQ","기타서비스",8190,-80,-0.97,95094040860
"1726","128540","에코캡","KOSDAQ","운송장비·부품",4500,235,5.51,65514600000
"1727","086520","에코프로","KOSDAQ","IT부품",55000,-1100,-1.96,1214960505000
"1728","247540","에코프로비엠","KOSDAQ","일반전기전자",156800,500,0.32,3298314028800
"1729","038110","에코플라스틱","KOSDAQ","운송장비·부품",3010,-35,-1.15,77264803700
"1730","073540","에프알텍","KOSDAQ","통신장비",4965,-20,-0.4,5.6601e+10
"1731","064850","에프앤가이드","KOSDAQ","기타서비스",11250,50,0.45,1.359e+11
"1732","064090","에프앤리퍼블릭","KOSDAQ","유통",330,-5,-1.49,36265051350
"1733","036810","에프에스티","KOSDAQ","반도체",29800,-200,-0.67,602967657200
"1734","173940","에프엔씨엔터","KOSDAQ","오락·문화",5870,-80,-1.34,84321845600
"1735","083500","에프엔에스테크","KOSDAQ","기계·장비",12700,0,0,106498669400
"1736","054940","엑사이엔씨","KOSDAQ","건설",1545,15,0.98,51253131660
"1737","950130","엑세스바이오","KOSDAQ","제약",13950,100,0.72,506601601650
"1738","205100","엑셈","KOSDAQ","소프트웨어",4740,65,1.39,160601974020
"1739","070300","엑스큐어","KOSDAQ","소프트웨어",4810,0,0,35430815940
"1740","092870","엑시콘","KOSDAQ","반도체",14200,100,0.71,147313356000
"1741","317870","엔바이오니아","KOSDAQ","기타제조",9320,290,3.21,70678732600
"1742","067570","엔브이에이치코리아","KOSDAQ","운송장비·부품",5260,-10,-0.19,155652789100
"1743","236810","엔비티","KOSDAQ","기타서비스",22400,-750,-3.24,190124771200
"1744","101400","엔시트론","KOSDAQ","반도체",857,-59,-6.44,27677594013
"1745","217820","엔에스","KOSDAQ","기계·장비",9980,160,1.63,112709469320
"1746","031860","엔에스엔","KOSDAQ","유통",1510,35,2.37,81515720710
"1747","310840","엔에이치스팩13호","KOSDAQ","금융",2095,-10,-0.48,7164900000
"1748","353190","엔에이치스팩16호","KOSDAQ","금융",2180,0,0,9395800000
"1749","359090","엔에이치스팩17호","KOSDAQ","금융",2095,0,0,14685950000
"1750","365590","엔에이치스팩18호","KOSDAQ","금융",2100,20,0.96,9.66e+09
"1751","265740","엔에프씨","KOSDAQ","화학",17250,650,3.92,154073550000
"1752","354200","엔젠바이오","KOSDAQ","기타서비스",18050,500,2.85,223186661600
"1753","208860","엔지스테크널러지","KOSDAQ","소프트웨어",4450,-480,-9.74,50925190350
"1754","183490","엔지켐생명과학","KOSDAQ","제약",123900,1800,1.47,1027634034000
"1755","182400","엔케이맥스","KOSDAQ","제약",18900,-450,-2.33,648776312100
"1756","069410","엔텔스","KOSDAQ","소프트웨어",8200,220,2.76,56573661400
"1757","227950","엔투텍","KOSDAQ","기계·장비",2085,0,0,122215356630
"1758","198080","엔피디","KOSDAQ","IT부품",3875,-35,-0.9,83448841875
"1759","048830","엔피케이","KOSDAQ","화학",1910,0,0,35762692930
"1760","096870","엘디티","KOSDAQ","반도체",3890,-30,-0.77,25978976000
"1761","061970","엘비세미콘","KOSDAQ","반도체",14400,200,1.41,630498124800
"1762","138690","엘아이에스","KOSDAQ","반도체",5480,-10,-0.18,88148644120
"1763","290650","엘앤씨바이오","KOSDAQ","제약",33250,-2200,-6.21,727410516000
"1764","066970","엘앤에프","KOSDAQ","IT부품",67300,-300,-0.44,1888352461700
"1765","156100","엘앤케이바이오","KOSDAQ","의료·정밀기기",34900,2350,7.22,467302030700
"1766","073110","엘엠에스","KOSDAQ","IT부품",10500,150,1.45,93405427500
"1767","083310","엘오티베큠","KOSDAQ","반도체",17050,-50,-0.29,290856342150
"1768","297890","엘이티","KOSDAQ","기계·장비",16000,0,0,113751200000
"1769","037950","엘컴텍","KOSDAQ","IT부품",1370,-65,-4.53,115693101030
"1770","170920","엘티씨","KOSDAQ","반도체",12600,300,2.44,101043973800
"1771","058630","엠게임","KOSDAQ","디지털컨텐츠",8700,10,0.12,170031729900
"1772","019590","엠벤처투자","KOSDAQ","금융",1140,-35,-2.98,73450336800
"1773","169330","엠브레인","KOSDAQ","기타서비스",9030,230,2.61,80985184770
"1774","097520","엠씨넥스","KOSDAQ","IT부품",55200,1400,2.6,986064206400
"1775","179290","엠아이텍","KOSDAQ","의료·정밀기기",4215,5,0.12,131436968820
"1776","009780","엠에스씨","KOSDAQ","음식료·담배",4880,-30,-0.61,8.5888e+10
"1777","123040","엠에스오토텍","KOSDAQ","운송장비·부품",7270,-120,-1.62,252466773080
"1778","323230","엠에프엠코리아","KOSDAQ","섬유·의류",2120,105,5.21,38443494880
"1779","032790","엠젠플러스","KOSDAQ","정보기기",4075,0,0,89497452375
"1780","033160","엠케이전자","KOSDAQ","반도체",11100,0,0,242065347900
"1781","347890","엠투아이","KOSDAQ","정보기기",10150,0,0,170501770600
"1782","033310","엠투엔","KOSDAQ","금속",15300,-100,-0.65,339504230700
"1783","259630","엠플러스","KOSDAQ","기계·장비",13050,-100,-0.76,148801789800
"1784","115960","연우","KOSDAQ","화학",24600,250,1.03,304990800000
"1785","060850","영림원소프트랩","KOSDAQ","소프트웨어",13050,-150,-1.14,106109550000
